"","variant_group","week","weeks_since","share","total_shares_by_week","rescaled_share"
"386","BA.4/5",2022-04-23,16,0.0022873367379365,0.993403068274347,0.00230252634704447
"387","BA.4/5",2022-05-07,18,0.0097466393563085,0.992908492578863,0.00981625137578765
"388","BA.4/5",2022-05-21,20,0.04170345608145,0.993604592200426,0.0419718833918571
"389","BA.4/5",2022-06-04,22,0.14164618961513,0.994614615992759,0.142413139056627
"390","BA.4/5",2022-06-18,24,0.349002037197351,0.994737005494243,0.350848551194641
"391","BA.4/5",2022-07-02,26,0.62090365216136,0.992471883229882,0.625613342456315
"392","BA.4/5",2022-07-16,28,0.824978273361922,0.988218763919577,0.83481340719519
"393","BA.4/5",2022-07-30,30,0.914588116109371,0.980175472774135,0.933086107042511
"394","BA.4/5",2022-08-13,32,0.944503195583821,0.969525176962634,0.974191509438463
"395","BA.4/5",2022-08-27,34,0.943222854286433,0.952714249269775,0.990037521753646
"396","BA.4/5",2022-09-10,36,0.922752147540451,0.930464625449532,0.991711154085675
"397","BA.4/5",2022-09-24,38,0.88735590223223,0.907484901326827,0.977818915702987
"398","BA.4/5",2022-10-08,40,0.815295537235215,0.875943630489929,0.930762561489497
"399","BA.4/5",2022-10-22,42,0.696590600302443,0.844606949896843,0.824751205738387
"400","BA.4/5",2022-11-05,44,0.539710688695778,0.814035692019389,0.663006172809094
"401","BA.4/5",2022-11-19,46,0.376978830085136,0.790237973829789,0.477044691054462
"402","BA.4/5",2022-12-03,48,0.248757492765435,0.79696121139932,0.312132496798259
"403","BA.4/5",2022-12-17,50,0.161225359377568,0.814651792792574,0.197907082269957
"404","BA.4/5",2022-12-31,52,0.106384560698643,0.832679888833809,0.127761655019239
"405","BA.4/5",2023-01-14,54,0.071666018644464,0.845216742658522,0.084790107705448
"406","BA.4/5",2023-01-28,56,0.0487537491862895,0.854920001445862,0.057027264660829
"407","BA.4/5",2023-02-11,58,0.035875977948308,0.869256213671179,0.0412720408368333
"408","BA.4/5",2023-02-25,60,0.0234354296699165,0.867182477471942,0.0270247961400659
"409","BA.4/5",2023-03-11,62,0.0115403826348485,0.861206991801737,0.0134002426184497
"410","BA.4/5",2023-03-25,64,0.0060010596644135,0.868649074953283,0.00690849715661787
"411","BA.4/5",2023-04-08,66,0.003361002309248,0.870126799876744,0.00386265807434514
"412","BA.4/5",2023-04-22,68,0.0023044623667375,0.866055171063636,0.00266087247525732
"413","BA.4/5",2023-05-06,70,0.00112400179205,0.846316661467427,0.00132811020180212
"414","BA.4/5",2023-05-20,72,0.00127876548504,0.805142646524474,0.00158824711442127
"415","BA.4/5",2023-06-03,74,0.001395424478687,0.753908454091288,0.00185092032210854
"416","BA.4/5",2023-06-17,76,0.001096117775887,0.706286423985147,0.00155194512971419
"417","BA.4/5",2023-07-01,78,0.002170466934331,0.672105520090554,0.00322935442345209
"418","BA.4/5",2023-07-15,80,0.0018459166749385,0.647594249370742,0.00285042165944517
"419","BA.4/5",2023-10-07,92,0.000846520677442,0.535930152254879,0.00157953545602974
"420","BQ",2022-01-29,4,5.59292238905e-05,0.993317163778556,5.63055043544667e-05
"421","BQ",2022-02-12,6,3.28523710775e-05,0.998063388215086,3.29161168172419e-05
"422","BQ",2022-08-27,34,0.0003441291519265,0.952714249269775,0.000361209200125078
"423","BQ",2022-09-10,36,0.002293303237821,0.930464625449532,0.00246468610960147
"424","BQ",2022-09-24,38,0.012344311107882,0.907484901326827,0.0136027729936151
"425","BQ",2022-10-08,40,0.047194052487612,0.875943630489929,0.0538779561205504
"426","BQ",2022-10-22,42,0.130409278906882,0.844606949896843,0.154402327523838
"427","BQ",2022-11-05,44,0.253756597638131,0.814035692019389,0.31172662344649
"428","BQ",2022-11-19,46,0.394496761262417,0.790237973829789,0.49921260977948
"429","BQ",2022-12-03,48,0.528983667492867,0.79696121139932,0.663750832445241
"430","BQ",2022-12-17,50,0.623361319303512,0.814651792792574,0.765187439368015
"431","BQ",2022-12-31,52,0.662492677569389,0.832679888833809,0.795615081441715
"432","BQ",2023-01-14,54,0.620438300073147,0.845216742658522,0.734058222890423
"433","BQ",2023-01-28,56,0.495135173201561,0.854920001445862,0.579159655130511
"434","BQ",2023-02-11,58,0.346891280263662,0.869256213671179,0.3990667823916
"435","BQ",2023-02-25,60,0.239457879215479,0.867182477471942,0.276133207757564
"436","BQ",2023-03-11,62,0.167603593319655,0.861206991801737,0.194614761509321
"437","BQ",2023-03-25,64,0.105970877222717,0.868649074953283,0.121995038362778
"438","BQ",2023-04-08,66,0.0577780888415875,0.870126799876744,0.0664019184902384
"439","BQ",2023-04-22,68,0.028277872130275,0.866055171063636,0.0326513518712045
"440","BQ",2023-05-06,70,0.0144775131484495,0.846316661467427,0.0171064966667996
"441","BQ",2023-05-20,72,0.00552702267305,0.805142646524474,0.00686465025409879
"442","BQ",2023-06-03,74,0.0037951929843985,0.753908454091288,0.00503402364544774
"443","BQ",2023-06-17,76,0.005722470261389,0.706286423985147,0.00810219489863696
"444","BQ",2023-07-01,78,0.003271816705819,0.672105520090554,0.0048680104656456
"445","BQ",2023-07-15,80,0.000646422355203,0.647594249370742,0.000998190388242513
"446","BQ",2023-07-29,82,0.0004707532789325,0.621736373213936,0.00075715898122389
"447","BQ",2023-08-12,84,0.000361397105735,0.588542883924675,0.000614053989277787
"448","BQ",2023-11-18,98,0.000511837817612,0.591206103199511,0.00086575191771874
"449","BQ",2023-12-02,100,0.0006170077540445,0.642265336355194,0.000960674224684101
"450","BQ",2024-07-27,134,0.000638800498564,0.784445163968486,0.000814334166243471
"451","EG/HV",2023-02-25,60,0.0001106539348255,0.867182477471942,0.000127601672889061
"452","EG/HV",2023-04-08,66,0.0008664336564835,0.870126799876744,0.000995755626198656
"453","EG/HV",2023-04-22,68,0.0023044318659235,0.866055171063636,0.0026608372571615
"454","EG/HV",2023-05-06,70,0.0036657773889605,0.846316661467427,0.00433144891960938
"455","EG/HV",2023-05-20,72,0.007911541964859,0.805142646524474,0.00982626122092828
"456","EG/HV",2023-06-03,74,0.022790647111833,0.753908454091288,0.0302299927639137
"457","EG/HV",2023-06-17,76,0.034501487389207,0.706286423985147,0.0488491442247126
"458","EG/HV",2023-07-01,78,0.04862629622221,0.672105520090554,0.0723491992978401
"459","EG/HV",2023-07-15,80,0.087584453460295,0.647594249370742,0.135245878951828
"460","EG/HV",2023-07-29,82,0.153508713759948,0.621736373213936,0.246903221965955
"461","EG/HV",2023-08-12,84,0.21154190087691,0.588542883924675,0.359433282866748
"462","EG/HV",2023-08-26,86,0.257340105250478,0.56789136849693,0.453150231762801
"463","EG/HV",2023-09-09,88,0.307769901119172,0.547743846604135,0.56188655158294
"464","EG/HV",2023-09-23,90,0.349161205813288,0.532158371788683,0.656122733989307
